HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,practical,ebraz,importance_factor,DATE,MA
1,2025-07-25 01:00:00,1404/05/02,116,LF1,3,25,21.0,14.4,8.6,116.0,117.3,1.169700935,2025-07-25,115.0
2,2025-07-25 02:00:00,1404/05/02,117,LF1,3,24,23.0,14.4,8.6,116.0,117.3,1.011674629,2025-07-25,116.0
3,2025-07-25 03:00:00,1404/05/02,117,LF1,3,24,24.0,14.4,8.6,116.0,118.2,0.91407761,2025-07-25,117.0
4,2025-07-25 04:00:00,1404/05/02,117,LF1,3,24,25.0,14.4,8.6,116.0,118.2,0.880683207,2025-07-25,117.0
5,2025-07-25 05:00:00,1404/05/02,118,LF1,3,24,24.0,14.4,8.6,116.0,117.3,0.90385489,2025-07-25,116.5
6,2025-07-25 06:00:00,1404/05/02,118,LF1,3,29,18.0,14.6,8.5,116.0,114.0,0.988180372,2025-07-25,116.0
7,2025-07-25 07:00:00,1404/05/02,114,LF1,3,34,11.0,14.6,8.5,116.0,110.8,1.167212868,2025-07-25,115.0
8,2025-07-25 08:00:00,1404/05/02,117,LF1,3,40,4.0,14.6,8.5,116.0,109.1,1.465574278,2025-07-25,113.0
9,2025-07-25 09:00:00,1404/05/02,118,LF1,3,42,1.0,14.6,8.5,116.0,107.5,1.871330583,2025-07-25,112.0
10,2025-07-25 10:00:00,1404/05/02,118,SO,3,43,1.0,14.6,8.5,116.0,103.7,2.255691639,2025-07-25,118.0
11,2025-07-25 11:00:00,1404/05/02,117,SO,3,44,1.0,14.6,8.5,116.0,102.8,2.586329937,2025-07-25,117.0
12,2025-07-25 12:00:00,1404/05/02,116,SO,3,45,1.0,14.6,8.5,116.0,102.8,2.834005546,2025-07-25,117.0
13,2025-07-25 13:00:00,1404/05/02,117,SO,3,45,1.0,14.6,8.5,116.0,102.8,3.077555077,2025-07-25,116.0
14,2025-07-25 14:00:00,1404/05/02,114,SO,3,45,1.0,13.5,7.8,116.0,102.8,3.193829703,2025-07-25,116.5
15,2025-07-25 15:00:00,1404/05/02,98,SO,3,44,3.0,13.5,7.8,116.0,103.7,3.136018251,2025-07-25,116.5
16,2025-07-25 16:00:00,1404/05/02,97,SO,3,42,7.0,13.5,7.8,116.0,108.3,2.951172528,2025-07-25,113.0
17,2025-07-25 17:00:00,1404/05/02,100,SO,3,40,12.0,13.5,7.8,116.0,109.1,2.873119126,2025-07-25,111.0
18,2025-07-25 18:00:00,1404/05/02,105,LF1,3,37,10.0,14.4,8.4,116.0,110.8,2.803926523,2025-07-25,111.5
19,2025-07-25 19:00:00,1404/05/02,109,LF1,3,36,10.0,14.4,8.4,116.0,111.6,2.686093758,2025-07-25,118.5
20,2025-07-25 20:00:00,1404/05/02,113,LF1,3,34,15.0,14.4,8.4,116.0,112.4,2.544079715,2025-07-25,119.5
21,2025-07-25 21:00:00,1404/05/02,114,LF1,3,31,19.0,14.4,8.4,116.0,112.4,2.284369508,2025-07-25,119.0
22,2025-07-25 22:00:00,1404/05/02,115,LF1,3,29,25.0,14.4,8.6,116.0,113.2,1.910278893,2025-07-25,114.0
23,2025-07-25 23:00:00,1404/05/03,115,LF1,3,28,27.0,14.4,8.6,116.0,114.0,1.580946346,2025-07-25,114.5
0,2025-07-26 00:00:00,1404/05/03,118,LF1,3,27,26.0,14.4,8.6,116.0,116.5,1.331004256,2025-07-26,115.0
1,2025-07-26 01:00:00,1404/05/03,117,LF1,3,28,25.0,14.4,8.6,116.0,117.3,1.141243399,2025-07-26,115.0
2,2025-07-26 02:00:00,1404/05/03,117,LF1,3,26,24.0,14.7,8.7,116.0,117.3,0.99330213,2025-07-26,116.0
3,2025-07-26 03:00:00,1404/05/03,119,LF1,3,26,24.0,14.7,8.7,116.0,118.2,0.90001431,2025-07-26,117.0
4,2025-07-26 04:00:00,1404/05/03,118,LF1,3,25,22.0,14.7,8.7,116.0,118.2,0.866230648,2025-07-26,117.0
5,2025-07-26 05:00:00,1404/05/03,116,LF1,3,29,15.0,14.7,8.7,116.0,117.3,0.88571207,2025-07-26,117.0
6,2025-07-26 06:00:00,1404/05/03,112,LF1,3,35,3.0,13.9,8.3,116.0,114.0,0.964456646,2025-07-26,116.0
7,2025-07-26 07:00:00,1404/05/03,110,LF1,3,39,1.0,13.9,8.3,116.0,110.8,1.134253744,2025-07-26,115.0
8,2025-07-26 08:00:00,1404/05/03,107,LF1,3,40,1.0,13.9,8.3,116.0,109.1,1.414965566,2025-07-26,113.0
9,2025-07-26 09:00:00,1404/05/03,106,LF1,3,41,1.0,13.9,8.3,116.0,107.5,1.792040121,2025-07-26,112.0
10,2025-07-26 10:00:00,1404/05/03,105,SO,3,42,1.0,14.0,8.3,116.0,103.7,2.146438981,2025-07-26,118.0
11,2025-07-26 11:00:00,1404/05/03,115,SO,3,43,0.0,14.0,8.3,116.0,102.8,2.439149801,2025-07-26,117.0
12,2025-07-26 12:00:00,1404/05/03,115,SO,3,44,1.0,14.0,8.3,116.0,102.8,2.629519472,2025-07-26,116.5
13,2025-07-26 13:00:00,1404/05/03,119,SO,3,44,1.0,14.0,8.3,116.0,102.8,2.840267368,2025-07-26,116.0
14,2025-07-26 14:00:00,1404/05/03,118,SO,3,44,1.0,15.0,8.7,116.0,102.8,2.939643634,2025-07-26,116.0
15,2025-07-26 15:00:00,1404/05/03,118,SO,3,43,1.0,15.0,8.7,116.0,103.7,2.888420042,2025-07-26,116.0
16,2025-07-26 16:00:00,1404/05/03,118,SO,3,42,11.0,15.0,8.7,116.0,108.3,2.745150524,2025-07-26,113.0
17,2025-07-26 17:00:00,1404/05/03,118,SO,3,40,16.0,15.0,8.7,116.0,109.1,2.695359932,2025-07-26,111.0
18,2025-07-26 18:00:00,1404/05/03,119,LF1,3,37,20.0,14.7,8.8,116.0,110.8,2.64001985,2025-07-26,111.0
19,2025-07-26 19:00:00,1404/05/03,120,LF1,3,35,18.0,14.7,8.8,116.0,111.6,2.549158933,2025-07-26,118.5
20,2025-07-26 20:00:00,1404/05/03,122,LF1,3,33,17.0,14.7,8.8,116.0,112.4,2.436880458,2025-07-26,119.5
21,2025-07-26 21:00:00,1404/05/03,116,LF1,3,31,20.0,14.7,8.8,116.0,112.4,2.19924569,2025-07-26,116.5
22,2025-07-26 22:00:00,1404/05/03,116,LF1,3,29,24.0,14.7,8.8,116.0,113.2,1.857792755,2025-07-26,114.0
23,2025-07-26 23:00:00,1404/05/04,115,LF1,3,30,23.0,14.4,8.6,116.0,114.0,1.551894809,2025-07-26,114.5
0,2025-07-27 00:00:00,1404/05/04,116,LF1,3,27,28.0,14.7,8.8,116.0,116.5,1.31748637,2025-07-27,115.0
1,2025-07-27 01:00:00,1404/05/04,116,LF1,3,28,27.0,14.7,8.8,116.0,117.3,1.135362492,2025-07-27,115.0
2,2025-07-27 02:00:00,1404/05/04,117,LF1,3,28,26.0,14.5,8.6,116.0,117.3,0.99200689,2025-07-27,116.0
3,2025-07-27 03:00:00,1404/05/04,116,LF1,3,28,18.0,14.5,8.6,116.0,118.2,0.899863096,2025-07-27,117.0
4,2025-07-27 04:00:00,1404/05/04,115,LF1,3,30,11.0,14.5,8.6,116.0,118.2,0.865815418,2025-07-27,117.0
5,2025-07-27 05:00:00,1404/05/04,114,LF1,3,32,8.0,14.5,8.6,116.0,117.3,0.883757495,2025-07-27,117.0
6,2025-07-27 06:00:00,1404/05/04,112,LF1,3,36,4.0,13.5,8.1,116.0,114.0,0.959797657,2025-07-27,116.0
7,2025-07-27 07:00:00,1404/05/04,110,LF1,3,39,3.0,13.5,8.1,116.0,110.8,1.123259996,2025-07-27,115.0
8,2025-07-27 08:00:00,1404/05/04,106,LF1,3,41,3.0,13.5,8.1,116.0,109.1,1.382931792,2025-07-27,113.0
9,2025-07-27 09:00:00,1404/05/04,105,LF1,3,42,2.0,13.5,8.1,116.0,107.5,1.703937259,2025-07-27,112.0
10,2025-07-27 10:00:00,1404/05/04,119,SO,3,43,2.0,14.8,8.7,116.0,103.7,1.974936071,2025-07-27,118.0
11,2025-07-27 11:00:00,1404/05/04,119,SO,3,43,2.0,14.8,8.7,116.0,102.8,2.196072045,2025-07-27,117.0
12,2025-07-27 12:00:00,1404/05/04,119,SO,3,44,1.0,14.8,8.7,116.0,102.8,2.361145061,2025-07-27,116.0
13,2025-07-27 13:00:00,1404/05/04,0,FO,3,44,1.0,14.8,8.7,116.0,102.8,2.568337086,2025-07-27,116.0
14,2025-07-27 14:00:00,1404/05/04,0,FO,3,44,1.0,14.8,8.7,116.0,102.8,2.668174983,2025-07-27,116.0
15,2025-07-27 15:00:00,1404/05/04,0,FO,3,44,4.0,14.8,8.7,116.0,103.7,2.633907748,2025-07-27,116.0
16,2025-07-27 16:00:00,1404/05/04,0,FO,3,43,5.0,14.8,8.7,116.0,108.3,2.511484407,2025-07-27,115.5
17,2025-07-27 17:00:00,1404/05/04,0,FO,3,40,7.0,14.8,8.7,116.0,109.1,2.464708939,2025-07-27,113.5
18,2025-07-27 18:00:00,1404/05/04,0,FO,3,37,10.0,14.8,8.7,116.0,110.8,2.410445413,2025-07-27,111.0
19,2025-07-27 19:00:00,1404/05/04,0,FO,3,37,10.0,14.8,8.7,116.0,111.6,2.335115426,2025-07-27,118.5
20,2025-07-27 20:00:00,1404/05/04,0,FO,3,35,15.0,14.8,8.7,116.0,112.4,2.249992635,2025-07-27,119.5
21,2025-07-27 21:00:00,1404/05/04,0,FO,3,32,19.0,14.8,8.7,116.0,112.4,2.058087832,2025-07-27,117.0
22,2025-07-27 22:00:00,1404/05/04,0,FO,3,30,20.0,14.8,8.7,116.0,113.2,1.765562171,2025-07-27,114.0
23,2025-07-27 23:00:00,1404/05/05,0,FO,3,28,20.0,14.7,8.8,116.0,114.0,1.492097671,2025-07-27,114.5
0,2025-07-28 00:00:00,1404/05/05,0,FO,3,28,20.0,13.0,7.2,116.0,0.0,1.277214482,2025-07-28,0
1,2025-07-28 01:00:00,1404/05/05,0,FO,3,26,21.0,13.0,7.2,116.0,0.0,1.106180732,2025-07-28,0
2,2025-07-28 02:00:00,1404/05/05,0,FO,3,25,22.0,13.0,7.2,116.0,0.0,0.968070827,2025-07-28,0
3,2025-07-28 03:00:00,1404/05/05,0,FO,3,25,22.0,13.0,7.2,116.0,0.0,0.876669657,2025-07-28,0
4,2025-07-28 04:00:00,1404/05/05,0,FO,3,25,23.0,13.0,7.2,116.0,0.0,0.838915515,2025-07-28,0
5,2025-07-28 05:00:00,1404/05/05,0,FO,3,25,23.0,13.0,7.2,116.0,0.0,0.850692978,2025-07-28,0
6,2025-07-28 06:00:00,1404/05/05,0,FO,3,29,18.0,13.0,7.2,116.0,0.0,0.917109663,2025-07-28,0
7,2025-07-28 07:00:00,1404/05/05,0,FO,3,34,9.0,13.0,7.2,116.0,0.0,1.063106462,2025-07-28,0
8,2025-07-28 08:00:00,1404/05/05,0,FO,3,40,3.0,13.0,7.2,116.0,0.0,1.302147416,2025-07-28,0
9,2025-07-28 09:00:00,1404/05/05,40,SO,3,41,3.0,13.0,7.2,116.0,0.0,1.621271545,2025-07-28,0
10,2025-07-28 10:00:00,1404/05/05,50,SO,3,43,3.0,13.0,7.2,116.0,0.0,1.939236862,2025-07-28,0
11,2025-07-28 11:00:00,1404/05/05,60,SO,3,43,3.0,13.0,7.2,116.0,0.0,2.220648785,2025-07-28,0
12,2025-07-28 12:00:00,1404/05/05,110,SO,3,43,3.0,13.0,7.2,116.0,0.0,2.40461396,2025-07-28,0
13,2025-07-28 13:00:00,1404/05/05,118,SO,3,44,3.0,13.0,7.2,116.0,0.0,2.515942503,2025-07-28,0
14,2025-07-28 14:00:00,1404/05/05,118,SO,3,44,3.0,15.0,8.7,116.0,0.0,2.493479823,2025-07-28,0
15,2025-07-28 15:00:00,1404/05/05,117,SO,3,44,4.0,15.0,8.7,116.0,0.0,2.389149068,2025-07-28,0
16,2025-07-28 16:00:00,1404/05/05,117,SO,3,42,5.0,15.0,8.7,116.0,0.0,2.263667625,2025-07-28,0
17,2025-07-28 17:00:00,1404/05/05,105,SO,3,40,5.0,15.0,8.7,116.0,0.0,2.226323731,2025-07-28,0
18,2025-07-28 18:00:00,1404/05/05,105,SO,3,38,6.0,14.7,8.8,116.0,0.0,2.189397766,2025-07-28,0
19,2025-07-28 19:00:00,1404/05/05,119,SO,3,37,6.0,14.7,8.8,116.0,0.0,2.142175899,2025-07-28,0
20,2025-07-28 20:00:00,1404/05/05,119,SO,3,36,6.0,14.7,8.8,116.0,0.0,2.088683351,2025-07-28,0
21,2025-07-28 21:00:00,1404/05/05,121,SO,3,34,6.0,14.7,8.8,116.0,0.0,1.93608178,2025-07-28,0
22,2025-07-28 22:00:00,1404/05/05,112,SO,3,31,6.0,14.6,8.6,116.0,0.0,1.679343212,2025-07-28,0
23,2025-07-28 23:00:00,1404/05/06,113,SO,3,30,7.0,14.8,8.7,116.0,0.0,1.43022629,2025-07-28,0
0,2025-07-29 00:00:00,1404/05/06,116,SO,3,28,6.0,14.6,8.6,116.0,117.3,1.22921639,2025-07-29,115.0
1,2025-07-29 01:00:00,1404/05/06,116,SO,3,27,8.0,14.6,8.6,116.0,118.2,1.067718984,2025-07-29,115.0
2,2025-07-29 02:00:00,1404/05/06,116,SO,3,27,10.0,14.6,8.6,116.0,118.2,0.936467359,2025-07-29,116.0
3,2025-07-29 03:00:00,1404/05/06,117,SO,3,26,10.0,14.6,8.6,116.0,119.0,0.847194121,2025-07-29,117.0
4,2025-07-29 04:00:00,1404/05/06,117,SO,3,26,11.0,14.6,8.6,116.0,119.0,0.809023916,2025-07-29,117.0
5,2025-07-29 05:00:00,1404/05/06,117,SO,3,27,12.0,14.6,8.6,116.0,118.2,0.817305047,2025-07-29,117.0
6,2025-07-29 06:00:00,1404/05/06,116,SO,3,30,12.0,14.5,8.6,116.0,114.9,0.874945864,2025-07-29,116.0
7,2025-07-29 07:00:00,1404/05/06,115,SO,3,36,7.0,14.5,8.6,116.0,111.6,1.001217609,2025-07-29,115.0
8,2025-07-29 08:00:00,1404/05/06,112,SO,3,39,4.0,14.5,8.6,116.0,109.9,1.202400758,2025-07-29,113.0
9,2025-07-29 09:00:00,1404/05/06,109,SO,3,41,3.0,14.5,8.6,116.0,108.3,1.460051641,2025-07-29,111.0
10,2025-07-29 10:00:00,1404/05/06,118,SO,3,43,3.0,14.5,8.6,116.0,107.5,1.713741248,2025-07-29,117.5
11,2025-07-29 11:00:00,1404/05/06,118,SO,3,44,2.0,14.5,8.6,116.0,103.7,1.926648851,2025-07-29,117.0
12,2025-07-29 12:00:00,1404/05/06,118,SO,3,44,2.0,14.5,8.6,116.0,103.7,2.063093032,2025-07-29,116.0
13,2025-07-29 13:00:00,1404/05/06,117,SO,3,44,4.0,14.5,8.6,116.0,103.7,2.137620277,2025-07-29,116.0
14,2025-07-29 14:00:00,1404/05/06,117,SO,3,44,4.0,14.9,8.7,116.0,107.5,2.107580853,2025-07-29,116.0
15,2025-07-29 15:00:00,1404/05/06,117,SO,3,43,5.0,14.9,8.7,116.0,108.3,2.005670641,2025-07-29,116.0
16,2025-07-29 16:00:00,1404/05/06,111,SO,3,42,6.0,14.9,8.7,116.0,109.1,1.911013846,2025-07-29,117.0
17,2025-07-29 17:00:00,1404/05/06,105,SO,3,40,7.0,14.9,8.7,116.0,109.9,1.887472588,2025-07-29,109.0
18,2025-07-29 18:00:00,1404/05/06,106,SO,3,38,9.0,14.7,8.8,116.0,111.6,1.86829686,2025-07-29,110.0
19,2025-07-29 19:00:00,1404/05/06,120,SO,3,35,12.0,14.7,8.8,116.0,113.2,1.842560844,2025-07-29,119.0
20,2025-07-29 20:00:00,1404/05/06,120,SO,3,33,12.0,14.7,8.8,116.0,114.0,1.811989389,2025-07-29,120.0
21,2025-07-29 21:00:00,1404/05/06,121,SO,3,31,18.0,14.7,8.8,116.0,114.0,1.707346195,2025-07-29,120.0
22,2025-07-29 22:00:00,1404/05/06,115,SO,3,29,23.0,14.6,8.6,116.0,114.9,1.518858256,2025-07-29,114.0
23,2025-07-29 23:00:00,1404/05/07,116,SO,3,29,26.0,14.6,8.6,116.0,115.7,1.318115095,2025-07-29,115.0
0,2025-07-30 00:00:00,1404/05/07,116,SO,3,28,28.0,14.6,8.6,116.0,117.3,1.148130683,2025-07-30,115.0
1,2025-07-30 01:00:00,1404/05/07,117,SO,3,27,29.0,14.6,8.6,116.0,117.3,1.008081266,2025-07-30,116.0
2,2025-07-30 02:00:00,1404/05/07,116,SO,3,27,28.0,14.8,8.7,116.0,118.2,0.89179075,2025-07-30,116.0
3,2025-07-30 03:00:00,1404/05/07,117,SO,3,27,29.0,14.8,8.7,116.0,118.2,0.810851528,2025-07-30,117.0
4,2025-07-30 04:00:00,1404/05/07,118,SO,3,25,28.0,14.8,8.7,116.0,118.2,0.776183554,2025-07-30,117.0
5,2025-07-30 05:00:00,1404/05/07,117,SO,3,27,26.0,14.8,8.7,116.0,117.3,0.784823515,2025-07-30,117.0
6,2025-07-30 06:00:00,1404/05/07,117,SO,3,30,25.0,14.7,8.5,116.0,114.0,0.8398508,2025-07-30,116.0
7,2025-07-30 07:00:00,1404/05/07,116,SO,3,32,19.0,14.7,8.5,116.0,111.6,0.958213446,2025-07-30,115.0
8,2025-07-30 08:00:00,1404/05/07,114,SO,3,36,12.0,14.7,8.5,116.0,109.9,1.14482701,2025-07-30,113.0
9,2025-07-30 09:00:00,1404/05/07,111,SO,3,39,8.0,14.7,8.5,116.0,108.3,1.383117139,2025-07-30,111.0
10,2025-07-30 10:00:00,1404/05/07,119,SO,3,42,5.0,14.3,8.7,116.0,107.5,1.622985456,2025-07-30,118.0
11,2025-07-30 11:00:00,1404/05/07,119,SO,3,43,5.0,14.3,8.7,116.0,103.7,1.847188087,2025-07-30,117.0
12,2025-07-30 12:00:00,1404/05/07,118,SO,3,43,4.0,14.3,8.7,116.0,103.7,2.029216123,2025-07-30,116.0
13,2025-07-30 13:00:00,1404/05/07,117,SO,3,44,4.0,14.3,8.7,116.0,103.7,2.15700373,2025-07-30,116.0
14,2025-07-30 14:00:00,1404/05/07,118,SO,3,43,6.0,15.0,8.8,116.0,107.5,2.152957523,2025-07-30,117.0
15,2025-07-30 15:00:00,1404/05/07,118,SO,3,42,5.0,15.0,8.8,116.0,108.3,2.063491997,2025-07-30,117.0
16,2025-07-30 16:00:00,1404/05/07,119,SO,3,41,5.0,15.0,8.8,116.0,109.1,1.957385325,2025-07-30,114.0
17,2025-07-30 17:00:00,1404/05/07,115,SO,3,40,6.0,15.0,8.8,116.0,109.9,1.925907123,2025-07-30,106.0
18,2025-07-30 18:00:00,1404/05/07,113,SO,3,37,8.0,15.0,9.0,116.0,111.6,1.903099372,2025-07-30,109.0
19,2025-07-30 19:00:00,1404/05/07,120,SO,3,35,12.0,15.0,9.0,116.0,113.2,1.871067671,2025-07-30,119.0
20,2025-07-30 20:00:00,1404/05/07,120,SO,3,34,14.0,15.0,9.0,116.0,114.0,1.835515559,2025-07-30,120.0
21,2025-07-30 21:00:00,1404/05/07,121,SO,3,32,15.0,15.0,9.0,116.0,114.0,1.721323228,2025-07-30,120.0
22,2025-07-30 22:00:00,1404/05/07,115,SO,3,30,16.0,14.4,8.6,116.0,114.9,1.511669011,2025-07-30,114.0
23,2025-07-30 23:00:00,1404/05/08,116,SO,3,28,19.0,14.6,8.6,116.0,115.7,1.295801359,2025-07-30,115.0
0,2025-07-31 00:00:00,1404/05/08,116,SO,3,28,18.0,14.4,8.6,116.0,117.3,1.122022406,2025-07-31,115.0
1,2025-07-31 01:00:00,1404/05/08,117,SO,3,26,20.0,14.4,8.6,116.0,117.3,0.983140702,2025-07-31,116.0
2,2025-07-31 02:00:00,1404/05/08,117,SO,3,25,20.0,14.7,8.7,116.0,118.2,0.872087794,2025-07-31,116.0
3,2025-07-31 03:00:00,1404/05/08,117,SO,3,25,19.0,14.7,8.7,116.0,118.2,0.79759389,2025-07-31,117.0
4,2025-07-31 04:00:00,1404/05/08,118,SO,3,25,18.0,14.7,8.7,116.0,118.2,0.770228475,2025-07-31,117.0
5,2025-07-31 05:00:00,1404/05/08,118,SO,3,24,18.0,14.7,8.7,116.0,117.3,0.788898944,2025-07-31,117.0
6,2025-07-31 06:00:00,1404/05/08,118,SO,3,31,14.0,14.6,8.6,116.0,114.0,0.856940058,2025-07-31,116.0
7,2025-07-31 07:00:00,1404/05/08,116,SO,3,33,10.0,14.6,8.6,116.0,111.6,0.996661773,2025-07-31,115.0
8,2025-07-31 08:00:00,1404/05/08,112,SO,3,38,5.0,14.6,8.6,116.0,109.9,1.227233144,2025-07-31,113.0
9,2025-07-31 09:00:00,1404/05/08,109,SO,3,39,5.0,14.6,8.6,116.0,108.3,1.543439486,2025-07-31,111.0
10,2025-07-31 10:00:00,1404/05/08,105,SO,3,42,4.0,14.8,8.7,116.0,107.5,1.868502535,2025-07-31,118.0
11,2025-07-31 11:00:00,1404/05/08,117,SO,3,44,3.0,14.8,8.7,116.0,103.7,2.176332697,2025-07-31,117.0
12,2025-07-31 12:00:00,1404/05/08,117,SO,3,45,3.0,14.8,8.7,116.0,103.7,2.391000554,2025-07-31,116.0
13,2025-07-31 13:00:00,1404/05/08,116,SO,3,46,3.0,14.8,8.7,116.0,103.7,2.497961689,2025-07-31,116.0
14,2025-07-31 14:00:00,1404/05/08,116,SO,3,46,3.0,15.0,8.7,116.0,107.5,2.456899048,2025-07-31,117.0
15,2025-07-31 15:00:00,1404/05/08,116,SO,3,45,4.0,15.0,8.7,116.0,108.3,2.346940957,2025-07-31,117.0
16,2025-07-31 16:00:00,1404/05/08,117,SO,3,33,7.0,15.0,8.7,116.0,109.1,2.205071498,2025-07-31,114.0
17,2025-07-31 17:00:00,1404/05/08,117,SO,3,41,7.0,15.0,8.7,116.0,109.9,2.151902484,2025-07-31,106.0
18,2025-07-31 18:00:00,1404/05/08,105,SO,3,40,9.0,13.3,8.0,116.0,111.6,2.109122527,2025-07-31,109.0
19,2025-07-31 19:00:00,1404/05/08,106,SO,3,39,10.0,13.3,8.0,116.0,113.2,2.041373712,2025-07-31,119.0
20,2025-07-31 20:00:00,1404/05/08,107,SO,3,38,9.0,13.3,8.0,116.0,114.0,1.953504593,2025-07-31,120.0
21,2025-07-31 21:00:00,1404/05/08,108,SO,3,35,10.0,13.3,8.0,116.0,114.0,1.788715958,2025-07-31,121.0
22,2025-07-31 22:00:00,1404/05/08,110,SO,3,35,11.0,14.2,8.4,116.0,114.9,1.535035451,2025-07-31,114.0
23,2025-07-31 23:00:00,1404/05/09,111,SO,3,34,12.0,14.4,8.6,116.0,115.7,1.290621792,2025-07-31,115.0
0,2025-08-01 00:00:00,1404/05/09,112,SO,3,33,11.0,14.2,8.4,116.0,116.5,1.105049978,2025-08-01,115.0
1,2025-08-01 01:00:00,1404/05/09,113,SO,3,32,10.0,14.2,8.4,116.0,117.3,0.965039602,2025-08-01,116.0
2,2025-08-01 02:00:00,1404/05/09,113,SO,3,32,11.0,14.2,8.4,116.0,117.3,0.855043444,2025-08-01,116.0
3,2025-08-01 03:00:00,1404/05/09,113,SO,3,32,12.0,14.2,8.4,116.0,117.3,0.780985541,2025-08-01,117.0
4,2025-08-01 04:00:00,1404/05/09,114,SO,3,31,13.0,14.2,8.4,116.0,118.2,0.754509051,2025-08-01,117.0
5,2025-08-01 05:00:00,1404/05/09,115,SO,3,31,14.0,14.2,8.4,116.0,116.5,0.773992323,2025-08-01,117.0
6,2025-08-01 06:00:00,1404/05/09,116,SO,3,30,15.0,14.6,8.5,116.0,113.2,0.841246292,2025-08-01,116.0
7,2025-08-01 07:00:00,1404/05/09,112,SO,3,37,9.0,14.6,8.5,116.0,109.9,0.974725753,2025-08-01,115.0
8,2025-08-01 08:00:00,1404/05/09,104,SO,3,43,6.0,14.6,8.5,116.0,108.3,1.196699382,2025-08-01,112.0
9,2025-08-01 09:00:00,1404/05/09,103,SO,3,44,5.0,14.6,8.5,116.0,107.5,1.50307065,2025-08-01,111.0
10,2025-08-01 10:00:00,1404/05/09,116,SO,3,43,5.0,15.0,8.7,116.0,103.7,1.813299998,2025-08-01,118.0
11,2025-08-01 11:00:00,1404/05/09,117,SO,3,44,12.0,15.0,8.7,116.0,103.7,2.104594647,2025-08-01,117.0
12,2025-08-01 12:00:00,1404/05/09,116,SO,3,45,12.0,15.0,8.7,116.0,103.7,2.322718409,2025-08-01,116.5
13,2025-08-01 13:00:00,1404/05/09,116,SO,3,44,4.0,15.0,8.7,116.0,103.7,2.430642941,2025-08-01,116.0
14,2025-08-01 14:00:00,1404/05/09,115,SO,3,44,5.0,14.8,8.6,116.0,103.7,2.412589387,2025-08-01,117.0
15,2025-08-01 15:00:00,1404/05/09,116,SO,3,43,12.0,14.8,8.6,116.0,103.7,2.317185934,2025-08-01,117.0
16,2025-08-01 16:00:00,1404/05/09,116,SO,3,42,6.0,14.8,8.6,116.0,107.5,2.176828962,2025-08-01,117.0
17,2025-08-01 17:00:00,1404/05/09,104,SO,3,41,11.0,14.8,8.6,116.0,109.1,2.129902908,2025-08-01,109.0
18,2025-08-01 18:00:00,1404/05/09,104,SO,3,40,8.0,13.4,8.0,116.0,110.8,2.106800149,2025-08-01,109.0
19,2025-08-01 19:00:00,1404/05/09,104,SO,3,38,8.0,13.4,8.0,116.0,111.6,2.042551744,2025-08-01,119.0
20,2025-08-01 20:00:00,1404/05/09,106,SO,3,37,9.0,13.4,8.0,116.0,111.6,1.955751874,2025-08-01,120.0
21,2025-08-01 21:00:00,1404/05/09,106,SO,3,36,9.0,13.4,8.0,116.0,112.4,1.803657886,2025-08-01,121.0
22,2025-08-01 22:00:00,1404/05/09,112,SO,3,36,11.0,13.4,8.0,116.0,112.4,1.558089087,2025-08-01,114.0
23,2025-08-01 23:00:00,1404/05/10,110,SO,3,37,9.0,14.2,8.4,116.0,113.2,1.314971774,2025-08-01,114.0
0,2025-08-02 00:00:00,1404/05/10,110,SO,3,35,9.0,13.4,8.0,116.0,116.5,1.128634119,2025-08-02,115.0
1,2025-08-02 01:00:00,1404/05/10,112,SO,3,34,10.0,13.4,8.0,116.0,117.3,0.987391099,2025-08-02,116.0
2,2025-08-02 02:00:00,1404/05/10,113,SO,3,32,13.0,14.6,8.6,116.0,117.3,0.874986562,2025-08-02,116.0
3,2025-08-02 03:00:00,1404/05/10,113,SO,3,31,13.0,14.6,8.6,116.0,117.3,0.798337871,2025-08-02,117.0
4,2025-08-02 04:00:00,1404/05/10,114,SO,3,31,12.0,14.6,8.6,116.0,118.2,0.771511284,2025-08-02,117.0
5,2025-08-02 05:00:00,1404/05/10,114,SO,3,29,14.0,14.6,8.6,116.0,116.5,0.792987376,2025-08-02,117.0
6,2025-08-02 06:00:00,1404/05/10,116,SO,3,30,17.0,14.5,8.5,116.0,113.2,0.864879304,2025-08-02,116.0
7,2025-08-02 07:00:00,1404/05/10,112,SO,3,36,10.0,14.5,8.5,116.0,109.9,1.007119249,2025-08-02,115.0
8,2025-08-02 08:00:00,1404/05/10,111,SO,3,38,11.0,14.5,8.5,116.0,108.3,1.24695663,2025-08-02,112.0
9,2025-08-02 09:00:00,1404/05/10,110,SO,3,38,9.0,14.5,8.5,116.0,107.5,1.579856796,2025-08-02,111.0
10,2025-08-02 10:00:00,1404/05/10,118,SO,3,42,6.0,14.9,8.6,116.0,103.7,1.90991403,2025-08-02,118.0
11,2025-08-02 11:00:00,1404/05/10,116,SO,3,44,5.0,14.9,8.6,116.0,103.7,2.215340135,2025-08-02,117.0
12,2025-08-02 12:00:00,1404/05/10,116,SO,3,45,5.0,14.9,8.6,116.0,103.7,2.439952902,2025-08-02,116.5
